arrival_vessels_24h,port_capacity_utilization,visibility_km,wind_speed_knots,queue_length,arrival_hour,vessel_type,is_monsoon_season,day_of_week,delay_minutes,congestion_label,congestion_level,confidence_score
46,0.4567,17.18,21.08,11,2,1,1,0,333.5,1,2,0.6912
30,0.143,12.57,30.86,2,19,1,0,1,164.87,0,1,0.6732
39,0.1335,17.21,19.03,1,8,0,0,4,164.79,0,1,0.6733
29,0.5879,6.03,15.94,3,9,0,0,6,262.63,1,1,0.6221
28,0.434,10.87,28.1,1,20,2,0,4,233.38,0,1,0.6065
17,0.1244,9.56,42.34,11,22,1,0,0,221.24,0,1,0.6183
11,0.5958,1.22,6.4,10,23,1,0,6,252.18,1,1,0.6119
40,0.1096,11.58,35.77,7,22,1,0,6,259.0,1,1,0.6185
49,0.7693,13.57,33.91,0,11,0,0,3,274.4,1,1,0.6335
24,0.3605,12.25,43.56,3,7,1,1,3,255.76,1,1,0.6154
5,0.1342,14.99,42.23,4,20,1,0,1,132.1,0,0,0.7052
12,0.6001,11.86,35.49,13,20,1,0,5,275.16,1,1,0.6343
20,0.438,2.27,25.82,9,20,0,0,4,257.34,1,1,0.6169
18,0.9277,3.21,13.17,3,16,2,0,4,282.17,1,1,0.6411
16,0.5626,12.33,26.81,7,21,0,0,0,224.62,0,1,0.615
27,0.334,6.22,35.61,1,4,1,0,6,254.77,1,1,0.6144
19,0.703,2.51,40.83,8,23,1,0,5,304.37,1,2,0.6628
32,0.3308,9.16,36.59,1,7,1,0,0,198.0,0,1,0.6409
38,0.8686,11.53,12.81,1,17,1,0,3,231.06,0,1,0.6087
6,0.4185,7.25,28.99,12,10,0,0,3,235.65,0,1,0.6042
36,0.5674,14.69,18.29,1,21,1,1,5,263.18,1,1,0.6226
27,0.143,13.23,5.37,11,9,0,0,5,210.49,0,1,0.6288
26,0.4622,7.32,13.01,9,14,0,0,3,241.9,1,1,0.6019
29,0.8075,15.34,9.53,7,5,0,0,2,268.8,1,1,0.6281
26,0.7848,13.33,38.71,2,18,1,0,6,257.5,1,1,0.6171
26,0.2907,13.11,15.34,9,16,0,0,4,206.04,0,1,0.6331
46,0.2922,11.52,16.39,10,22,0,0,4,261.77,1,1,0.6212
10,0.7947,1.22,43.4,13,9,1,0,0,313.76,1,2,0.6719
19,0.8908,14.23,20.16,9,4,2,0,4,314.17,1,2,0.6723
47,0.1811,8.14,5.38,14,15,1,1,0,297.32,1,1,0.6559
41,0.4825,18.91,16.35,13,11,2,1,5,367.08,1,2,0.7239
37,0.3868,16.54,9.77,7,20,1,1,5,258.5,1,1,0.618
12,0.8401,12.17,9.11,6,23,1,1,2,239.09,0,1,0.6009
48,0.171,5.79,8.1,9,4,1,0,6,291.08,1,1,0.6498
48,0.2795,4.87,28.73,3,20,0,0,5,297.48,1,1,0.656
9,0.7396,7.47,12.57,6,0,0,0,6,239.49,0,1,0.6005
43,0.1436,10.05,19.45,10,1,0,1,3,322.88,1,2,0.6808
8,0.5187,6.63,39.48,7,4,0,0,2,275.05,1,1,0.6342
10,0.4758,10.78,21.97,5,22,1,0,3,169.98,0,1,0.6683
49,0.3842,4.14,41.63,5,18,1,0,3,294.97,1,1,0.6536
36,0.4354,19.58,24.92,2,14,0,0,0,200.5,0,1,0.6385
34,0.5504,3.05,20.95,4,0,2,0,6,316.47,1,2,0.6746
39,0.2372,18.71,35.02,9,10,1,0,3,230.93,0,1,0.6088
44,0.5862,18.36,7.93,1,17,1,1,6,246.2,1,1,0.606
20,0.7846,10.98,8.58,11,2,2,0,2,325.12,1,2,0.683
17,0.7461,14.77,31.08,4,8,0,1,1,252.92,1,1,0.6126
46,0.2308,9.28,24.48,4,23,1,0,5,243.74,1,1,0.6036
34,0.2269,12.97,36.62,6,3,0,1,0,296.01,1,1,0.6546
23,0.3279,7.47,41.65,3,23,1,0,6,245.47,1,1,0.6053
21,0.4069,6.72,20.53,13,12,2,0,5,315.67,1,2,0.6738
23,0.4472,11.99,28.86,10,8,1,0,3,228.32,0,1,0.6114
32,0.6777,10.46,25.03,5,2,0,0,3,284.89,1,1,0.6438
30,0.1482,12.01,44.26,8,15,0,1,4,275.56,1,1,0.6347
41,0.1295,6.45,38.24,3,21,0,0,6,269.11,1,1,0.6284
30,0.4331,7.97,41.47,10,7,1,0,0,280.24,1,1,0.6392
27,0.6926,2.59,15.17,13,6,0,0,0,307.75,1,2,0.6661
13,0.2644,1.99,35.9,5,22,0,0,2,216.73,0,1,0.6227
16,0.6453,5.82,15.62,12,16,1,0,1,257.14,1,1,0.6167
5,0.3209,2.41,13.35,11,15,0,0,2,214.79,0,1,0.6246
5,0.8532,2.97,42.77,8,20,2,0,2,309.83,1,2,0.6681
38,0.8613,16.45,5.77,9,21,0,0,2,264.49,1,1,0.6239
36,0.3527,1.74,43.62,11,17,0,1,1,357.69,1,2,0.7148
29,0.2955,13.52,10.97,0,15,0,0,2,160.8,0,1,0.6772
44,0.4496,6.18,37.78,7,14,2,0,5,355.85,1,2,0.713
49,0.3045,17.56,16.04,0,1,1,0,0,197.93,0,1,0.641
5,0.6715,10.21,19.03,3,19,0,0,1,182.32,0,1,0.6562
20,0.8022,6.81,13.67,2,3,1,0,3,245.25,1,1,0.6051
43,0.6721,10.84,28.42,3,4,1,0,4,290.66,1,1,0.6494
9,0.8007,8.26,18.92,13,6,0,1,4,307.08,1,2,0.6654
26,0.4374,11.72,31.3,6,14,1,0,6,242.65,1,1,0.6026
33,0.2329,3.18,5.63,12,16,0,0,5,280.17,1,1,0.6392
7,0.7273,19.94,7.57,13,9,0,0,0,213.23,0,1,0.6261
16,0.4064,9.09,8.99,8,19,1,0,4,174.11,0,1,0.6642
30,0.6706,7.62,21.76,8,8,0,1,5,340.62,1,2,0.6981
20,0.33,14.49,37.59,9,15,2,1,5,323.14,1,2,0.6811
41,0.169,7.91,40.53,0,23,0,0,4,223.52,0,1,0.6161
26,0.9437,16.83,14.79,14,2,1,0,4,313.77,1,2,0.6719
33,0.2328,9.63,27.97,9,21,0,0,5,264.57,1,1,0.624
18,0.9402,14.67,35.73,0,8,2,0,5,288.63,1,1,0.6474
32,0.9307,3.04,16.55,8,7,0,0,3,299.36,1,1,0.6579
9,0.7747,17.08,21.36,3,22,2,0,4,210.66,0,1,0.6286
34,0.6605,14.98,25.96,11,6,0,0,2,284.22,1,1,0.6431
9,0.5911,5.02,10.39,12,16,1,0,5,243.08,1,1,0.603
16,0.8362,3.76,6.04,13,4,1,0,0,307.42,1,2,0.6657
20,0.346,7.01,11.11,2,6,1,0,0,153.66,0,1,0.6842
30,0.4975,19.55,30.07,12,12,0,0,6,279.24,1,1,0.6383
30,0.6265,5.88,7.94,8,17,2,0,5,306.46,1,2,0.6648
25,0.4495,9.67,12.59,4,21,0,0,0,201.75,0,1,0.6373
43,0.4634,1.57,18.51,11,13,1,0,3,300.93,1,2,0.6594
40,0.3807,8.55,8.11,5,17,1,0,6,232.41,0,1,0.6074
37,0.5796,11.86,12.67,0,2,2,0,3,266.98,1,1,0.6263
34,0.823,19.11,41.45,0,16,1,0,5,257.12,1,1,0.6167
41,0.2713,10.82,5.77,12,18,0,0,6,265.13,1,1,0.6245
27,0.8943,16.56,31.14,13,6,1,0,4,292.85,1,1,0.6515
14,0.6857,11.4,20.38,6,20,0,0,2,215.8,0,1,0.6236
9,0.7998,1.77,31.91,9,3,0,0,4,306.73,1,2,0.6651
40,0.5728,6.99,28.55,14,14,0,1,0,374.21,1,2,0.7309
38,0.7626,11.94,13.94,7,23,2,0,6,329.44,1,2,0.6872
35,0.1138,19.06,38.89,10,7,2,0,2,262.75,1,1,0.6222
14,0.7956,17.32,24.68,7,15,0,0,0,211.75,0,1,0.6275
23,0.1341,5.34,37.9,13,0,1,0,2,250.96,1,1,0.6107
36,0.8564,5.18,21.24,12,15,0,0,5,356.49,1,2,0.7136
5,0.9432,4.82,44.39,6,1,0,1,1,361.33,1,2,0.7183
9,0.35,18.53,35.82,12,1,0,0,3,241.45,1,1,0.6014
49,0.2788,17.2,43.64,10,7,1,0,6,291.66,1,1,0.6504
8,0.7506,15.72,25.57,8,11,2,1,3,290.02,1,1,0.6488
20,0.3151,8.46,23.95,0,10,0,0,6,200.22,0,1,0.6388
28,0.8357,10.58,35.22,1,5,0,0,5,312.14,1,2,0.6703
20,0.1874,9.82,40.21,12,18,0,0,0,247.58,1,1,0.6074
6,0.2071,5.81,43.57,2,17,2,1,0,250.32,1,1,0.6101
32,0.9323,10.6,17.98,12,4,0,0,1,348.24,1,2,0.7055
36,0.6728,1.58,36.95,11,14,1,1,4,371.47,1,2,0.7282
31,0.8199,3.5,13.43,12,7,2,0,6,380.74,1,2,0.7372
24,0.3757,17.85,26.82,4,5,0,1,2,256.76,1,1,0.6163
28,0.675,15.28,12.19,3,11,1,1,5,246.31,1,1,0.6061
16,0.6051,9.03,18.9,3,18,0,0,1,200.75,0,1,0.6383
39,0.6127,10.83,42.25,14,11,2,0,5,396.36,1,2,0.7524
37,0.6802,8.03,10.84,7,11,0,0,1,258.43,1,1,0.618
37,0.5891,15.07,30.3,7,8,2,0,0,295.78,1,1,0.6544
47,0.4647,15.9,28.72,10,23,2,1,0,353.76,1,2,0.7109
41,0.3345,15.5,9.83,6,9,1,0,4,195.44,0,1,0.6434
16,0.7533,14.73,18.04,0,21,1,0,6,199.35,0,1,0.6396
7,0.2923,4.89,27.52,9,16,1,0,6,223.21,0,1,0.6164
5,0.6885,7.42,12.49,14,17,0,0,5,279.44,1,1,0.6385
37,0.2983,9.93,37.02,3,15,0,0,5,261.63,1,1,0.6211
44,0.6315,7.29,43.89,0,3,0,0,4,317.2,1,2,0.6753
14,0.735,15.34,13.59,10,17,1,0,0,211.45,0,1,0.6278
47,0.2859,7.26,12.48,13,2,2,1,3,388.87,1,2,0.7451
48,0.151,3.63,23.2,4,15,2,1,4,318.35,1,2,0.6764
33,0.2113,8.58,34.91,2,13,1,0,1,208.01,0,1,0.6312
17,0.6151,19.62,16.26,2,23,1,0,0,151.21,0,1,0.6866
16,0.822,5.29,5.8,3,8,2,1,5,310.6,1,2,0.6688
35,0.1382,12.63,26.65,1,5,2,0,5,271.45,1,1,0.6307
6,0.724,9.23,43.26,6,3,1,0,2,263.26,1,1,0.6227
39,0.3901,2.35,20.65,11,1,0,0,2,332.52,1,2,0.6902
27,0.5067,10.27,21.81,12,22,1,0,3,247.68,1,1,0.6075
21,0.8895,14.34,43.76,3,9,1,0,5,282.22,1,1,0.6412
30,0.3822,10.75,32.78,4,10,1,0,0,215.0,0,1,0.6244
12,0.4955,17.57,33.77,11,6,2,0,5,276.79,1,1,0.6359
33,0.1116,6.49,27.51,13,4,2,0,5,355.7,1,2,0.7128
30,0.1694,2.64,43.98,1,3,0,1,1,307.46,1,2,0.6658
14,0.3198,18.79,32.55,5,5,0,0,3,197.3,0,1,0.6416
30,0.1237,8.19,40.8,8,1,0,0,1,274.65,1,1,0.6338
38,0.6367,11.95,32.98,7,1,0,1,6,385.35,1,2,0.7417
45,0.4624,16.05,34.4,7,15,0,1,2,314.53,1,2,0.6727
11,0.5659,7.16,16.62,1,22,2,1,1,245.83,1,1,0.6057
8,0.2485,14.61,17.14,14,22,1,0,2,180.49,0,1,0.658
49,0.3515,3.57,36.32,3,12,1,0,6,288.66,1,1,0.6474
15,0.6643,6.53,16.87,7,20,0,0,4,229.18,0,1,0.6105
33,0.9205,3.75,27.51,10,6,1,0,6,339.7,1,2,0.6972
40,0.1429,16.41,14.97,0,4,2,0,2,215.76,0,1,0.6236
29,0.8568,5.23,37.68,7,16,1,0,5,329.9,1,2,0.6877
25,0.5903,14.63,9.42,2,12,0,0,6,204.94,0,1,0.6342
40,0.5793,18.92,38.18,7,14,2,1,2,346.01,1,2,0.7034
14,0.5252,11.03,29.11,5,2,0,0,6,262.87,1,1,0.6223
41,0.159,11.26,12.48,6,22,1,0,5,211.38,0,1,0.6279
13,0.1764,9.76,26.68,1,3,0,0,3,186.16,0,1,0.6525
28,0.6108,7.19,16.3,14,14,1,0,5,305.79,1,2,0.6641
39,0.3898,10.04,17.94,0,17,0,1,6,274.91,1,1,0.634
39,0.8797,12.45,19.06,5,2,1,0,5,315.52,1,2,0.6736
40,0.4456,19.73,7.53,11,6,1,0,5,250.61,1,1,0.6103
22,0.2218,18.82,44.44,2,7,0,0,3,173.0,0,1,0.6653
43,0.7075,17.38,6.26,3,10,2,0,0,250.56,1,1,0.6103
36,0.3494,17.89,31.5,12,21,0,0,6,289.54,1,1,0.6483
28,0.5466,9.89,19.85,14,8,2,0,0,312.43,1,2,0.6706
27,0.6932,13.49,30.84,8,19,0,0,6,293.24,1,1,0.6519
36,0.8652,18.01,19.25,2,11,1,0,2,226.62,0,1,0.613
41,0.7734,8.47,31.95,1,4,1,0,4,294.75,1,1,0.6534
16,0.6749,19.27,34.17,1,0,0,0,0,188.03,0,1,0.6507
17,0.6777,8.9,32.62,1,13,0,0,2,226.13,0,1,0.6135
27,0.904,12.42,9.56,5,2,1,0,3,259.04,1,1,0.6186
29,0.3515,14.49,31.28,1,14,2,0,0,222.56,0,1,0.617
39,0.1009,19.06,16.2,10,9,2,0,0,234.81,0,1,0.6051
45,0.3312,5.65,6.15,6,9,0,0,5,264.56,1,1,0.6239
34,0.2852,15.18,21.59,6,23,0,0,6,238.6,0,1,0.6014
21,0.6626,10.9,22.34,6,2,1,0,5,279.49,1,1,0.6385
24,0.6387,6.1,23.69,13,5,1,0,2,318.41,1,2,0.6765
29,0.6044,15.76,33.19,12,4,2,0,5,370.12,1,2,0.7269
26,0.1138,11.49,17.35,1,23,0,1,2,188.21,0,1,0.6505
17,0.7195,13.56,17.61,6,18,1,0,1,204.34,0,1,0.6348
23,0.375,7.14,7.42,9,13,1,0,6,224.42,0,1,0.6152
40,0.6653,10.14,32.47,7,16,0,1,1,337.62,1,2,0.6952
16,0.5731,12.73,27.71,7,11,1,0,4,216.74,0,1,0.6227
45,0.3913,8.69,18.98,13,8,0,0,6,330.42,1,2,0.6882
23,0.2144,4.77,33.21,1,2,1,0,0,218.47,0,1,0.621
16,0.1803,19.27,26.49,4,17,1,0,1,130.84,0,0,0.7064
13,0.8068,10.72,23.77,13,3,0,0,2,312.66,1,2,0.6708
11,0.8806,14.94,25.45,5,13,0,1,5,285.21,1,1,0.6441
32,0.6523,8.81,30.45,8,23,2,0,5,334.17,1,2,0.6918
18,0.1879,7.75,31.4,5,5,2,0,0,260.01,1,1,0.6195
35,0.4417,8.74,16.56,9,14,2,0,6,309.92,1,2,0.6682
23,0.7196,8.77,10.63,5,16,2,0,1,266.5,1,1,0.6258
20,0.7628,11.34,11.27,9,23,0,0,4,251.33,1,1,0.611
9,0.2005,11.33,30.58,9,4,0,0,4,220.49,0,1,0.619
39,0.1,10.45,39.91,14,5,0,0,4,324.01,1,2,0.6819
16,0.7053,3.56,21.38,5,20,2,0,4,264.05,1,1,0.6234
29,0.4031,10.43,11.78,8,4,1,1,5,304.4,1,2,0.6628
25,0.3163,4.21,35.26,9,18,1,0,5,277.46,1,1,0.6365
40,0.111,3.4,38.3,6,13,2,0,5,314.39,1,2,0.6725
27,0.5593,18.72,40.22,0,3,1,0,6,244.93,1,1,0.6048
20,0.8235,12.49,29.27,0,4,0,0,2,244.13,1,1,0.604
43,0.914,13.53,39.43,13,10,0,0,4,368.21,1,2,0.725
49,0.5809,8.63,5.62,3,1,0,0,3,277.54,1,1,0.6366
46,0.5373,18.27,9.29,14,21,0,0,5,311.32,1,2,0.6695
43,0.1723,13.12,8.7,11,1,0,0,4,255.27,1,1,0.6149
18,0.5665,15.61,33.5,1,19,1,1,1,212.73,0,1,0.6266
35,0.423,8.0,7.78,2,11,0,0,6,224.54,0,1,0.6151
9,0.6161,19.24,24.85,11,15,1,0,0,202.62,0,1,0.6364
39,0.4304,16.59,23.91,6,16,1,0,5,244.49,1,1,0.6044
27,0.3043,17.23,17.43,13,3,2,0,5,314.02,1,2,0.6722
33,0.1807,4.27,39.82,6,13,1,1,1,278.74,1,1,0.6378
47,0.3677,6.15,11.82,13,6,2,0,0,318.53,1,2,0.6766
15,0.1821,6.43,19.1,11,14,0,0,2,209.78,0,1,0.6295
22,0.2504,6.15,35.97,2,15,0,0,5,238.59,0,1,0.6014
16,0.9392,17.25,6.22,12,7,1,0,0,227.39,0,1,0.6123
13,0.4775,1.61,31.92,1,1,0,0,3,243.69,1,1,0.6036
14,0.5521,2.45,37.66,14,18,1,1,5,356.66,1,2,0.7137
48,0.8426,6.2,42.29,12,0,0,0,4,388.0,1,2,0.7443
21,0.9462,4.8,40.05,12,22,1,0,6,347.63,1,2,0.7049
42,0.5953,5.41,17.78,0,3,2,0,1,308.07,1,2,0.6664
11,0.7906,16.16,28.45,8,23,0,1,0,272.76,1,1,0.6319
17,0.3779,11.7,8.09,9,20,2,0,1,234.38,0,1,0.6055
44,0.3599,1.11,15.31,2,21,0,0,4,243.77,1,1,0.6037
46,0.4423,9.16,8.77,8,10,0,0,2,264.8,1,1,0.6242
13,0.6716,8.75,17.61,14,9,1,0,6,275.39,1,1,0.6345
31,0.6799,3.16,40.01,14,17,2,0,4,394.1,1,2,0.7502
6,0.368,13.85,18.89,3,0,1,1,2,172.24,0,1,0.6661
9,0.2132,14.34,27.48,14,16,1,0,1,190.09,0,1,0.6487
33,0.6375,14.7,22.34,9,15,0,0,2,270.2,1,1,0.6294
41,0.2091,14.84,23.36,5,11,0,0,5,242.3,1,1,0.6022
42,0.5917,1.0,43.78,12,15,0,0,2,365.51,1,2,0.7224
23,0.6894,19.12,16.85,6,8,0,0,2,200.77,0,1,0.6382
12,0.6955,16.47,30.09,9,16,2,0,5,294.27,1,1,0.6529
49,0.7405,18.18,21.8,13,2,2,0,2,386.86,1,2,0.7432
5,0.8419,1.3,7.45,5,17,0,0,5,252.07,1,1,0.6118
26,0.525,18.74,24.57,0,14,1,0,5,189.47,0,1,0.6493
21,0.7207,16.39,37.53,5,14,1,0,6,254.0,1,1,0.6137
11,0.6263,16.91,8.95,10,15,0,0,2,202.63,0,1,0.6364
29,0.2586,2.77,7.78,13,19,0,0,5,278.91,1,1,0.6379
49,0.1218,15.04,11.15,5,0,1,0,0,177.72,0,1,0.6607
8,0.3419,19.24,35.58,4,0,1,1,2,188.63,0,1,0.6501
40,0.4766,13.89,33.96,2,3,0,0,2,270.88,1,1,0.6301
10,0.6245,11.84,27.6,9,12,2,0,4,255.32,1,1,0.6149
35,0.8225,18.97,23.73,2,3,1,0,4,236.98,0,1,0.6029
23,0.2668,9.42,40.53,10,22,0,0,6,280.64,1,1,0.6396
48,0.2067,12.39,35.67,9,7,0,0,6,301.24,1,2,0.6597
43,0.919,10.05,37.48,12,12,1,0,6,374.76,1,2,0.7314
31,0.1918,18.72,37.53,6,23,1,0,4,195.21,0,1,0.6437
14,0.5067,2.45,30.71,7,7,1,0,2,230.67,0,1,0.6091
30,0.5977,10.52,23.32,13,13,0,0,4,294.63,1,1,0.6533
23,0.5602,14.05,39.59,2,0,0,0,0,224.71,0,1,0.6149
43,0.1731,16.05,42.04,2,8,0,0,1,206.93,0,1,0.6322
7,0.1485,12.08,5.95,6,23,0,0,4,127.2,0,0,0.71
49,0.1897,18.27,7.06,9,0,1,0,5,227.75,0,1,0.6119
17,0.5977,18.9,43.35,11,6,0,0,4,261.85,1,1,0.6213
32,0.5627,2.22,16.09,6,19,0,0,0,266.48,1,1,0.6258
24,0.2987,8.65,39.93,10,12,0,0,5,278.08,1,1,0.6371
32,0.6421,1.45,20.55,8,14,1,1,5,343.18,1,2,0.7006
12,0.7971,7.26,9.76,13,8,1,0,5,273.28,1,1,0.6324
45,0.1353,11.2,8.22,5,15,2,0,5,262.63,1,1,0.6221
43,0.5234,18.31,11.26,14,16,2,0,3,298.32,1,1,0.6569
5,0.6859,17.08,15.0,12,8,1,0,3,196.82,0,1,0.6421
7,0.3145,3.42,24.54,6,5,0,0,5,257.35,1,1,0.6169
17,0.3616,2.77,33.06,10,19,1,0,5,275.25,1,1,0.6344
32,0.6216,12.2,44.46,9,11,0,0,5,324.48,1,2,0.6824
29,0.8632,11.11,22.66,0,15,1,0,0,225.88,0,1,0.6138
37,0.7884,6.06,25.73,6,20,1,1,4,320.6,1,2,0.6786
42,0.5957,18.09,25.87,1,14,1,0,1,212.77,0,1,0.6266
10,0.7207,18.62,26.58,6,6,0,0,6,231.57,0,1,0.6082
48,0.4101,8.65,25.71,2,9,2,0,5,299.78,1,1,0.6583
49,0.6448,17.92,5.35,8,3,1,0,6,301.28,1,2,0.6597
36,0.4963,8.3,5.07,12,23,1,1,4,283.1,1,1,0.642
49,0.2614,15.0,8.91,4,2,0,0,0,238.37,0,1,0.6016
25,0.6965,10.04,9.06,6,17,0,0,6,251.77,1,1,0.6115
20,0.573,3.33,33.2,7,0,0,0,0,274.17,1,1,0.6333
25,0.4048,18.63,13.2,12,12,0,0,5,243.03,1,1,0.603
15,0.8746,9.63,40.79,11,21,1,0,6,324.72,1,2,0.6826
41,0.1178,14.96,42.14,1,17,2,0,2,243.81,1,1,0.6037
40,0.3684,7.98,44.04,10,7,0,0,0,309.62,1,2,0.6679
39,0.1483,1.36,42.56,0,10,1,1,2,273.63,1,1,0.6328
23,0.7515,2.91,15.88,6,9,0,0,6,286.72,1,1,0.6456
24,0.6968,10.43,25.39,14,3,0,0,6,348.04,1,2,0.7053
22,0.3816,14.11,12.02,5,3,2,0,0,235.58,0,1,0.6043
45,0.6743,7.36,37.25,5,3,1,1,2,365.65,1,2,0.7225
18,0.4365,14.21,40.54,1,11,1,0,2,163.28,0,1,0.6748
19,0.7428,14.27,39.05,2,7,0,1,5,301.95,1,2,0.6604
35,0.4861,14.37,22.33,3,12,0,0,5,241.5,1,1,0.6015
5,0.4504,10.36,35.35,2,7,0,0,6,208.81,0,1,0.6304
7,0.8945,18.38,8.9,1,20,0,0,4,158.46,0,1,0.6795
20,0.3132,10.29,6.61,2,2,0,1,2,214.65,0,1,0.6247
27,0.2024,9.56,35.13,13,11,1,0,3,251.66,1,1,0.6114
15,0.5969,4.79,22.01,5,17,0,0,0,227.74,0,1,0.612
16,0.9239,6.85,44.82,8,14,0,0,5,330.66,1,2,0.6884
14,0.4212,1.8,8.89,3,13,1,0,1,169.09,0,1,0.6691
36,0.1527,13.04,39.23,5,8,2,0,6,282.13,1,1,0.6411
20,0.3884,5.72,24.2,0,4,2,0,0,235.7,0,1,0.6042
12,0.53,6.78,38.09,11,14,2,1,4,341.6,1,2,0.6991
42,0.2376,15.65,37.69,5,7,0,1,4,280.37,1,1,0.6394
16,0.6594,7.22,41.64,11,22,0,0,2,297.25,1,1,0.6558
28,0.9481,5.6,16.91,2,2,2,0,4,319.97,1,2,0.678
32,0.484,4.21,42.99,8,11,2,0,5,367.07,1,2,0.7239
12,0.4015,15.72,11.07,3,4,1,0,4,159.14,0,1,0.6788
32,0.4406,3.46,8.28,6,8,0,1,0,274.0,1,1,0.6331
40,0.1979,9.62,22.26,3,19,0,0,6,231.13,0,1,0.6087
30,0.8508,10.63,38.13,10,2,2,1,3,413.56,1,2,0.7692
12,0.4526,14.06,23.94,5,22,0,1,3,224.98,0,1,0.6146
32,0.4292,13.03,38.17,13,7,1,0,6,306.69,1,2,0.665
32,0.6607,16.4,34.19,6,20,2,0,6,313.77,1,2,0.6719
41,0.4757,1.85,13.38,1,12,1,0,2,224.8,0,1,0.6148
45,0.651,6.63,42.96,9,7,0,0,6,366.94,1,2,0.7238
40,0.1522,6.32,7.43,5,4,0,0,4,239.87,0,1,0.6001
31,0.7917,3.77,40.93,7,6,0,1,4,359.36,1,2,0.7164
21,0.8994,6.49,17.18,14,4,1,0,3,327.13,1,2,0.685
13,0.6515,6.89,25.01,12,8,1,0,6,280.46,1,1,0.6394
37,0.9114,10.92,21.89,12,4,0,0,2,360.12,1,2,0.7171
24,0.2287,13.61,11.87,14,7,0,0,4,217.76,0,1,0.6217
17,0.5058,8.24,19.33,11,11,0,0,2,239.82,0,1,0.6002
32,0.6115,14.67,12.72,5,3,2,0,5,305.47,1,2,0.6638
33,0.5945,7.39,13.16,1,8,2,0,0,250.05,1,1,0.6098
17,0.4412,6.52,12.48,3,21,0,0,5,210.28,0,1,0.629
39,0.3874,11.28,24.56,0,21,2,0,4,226.16,0,1,0.6135
10,0.2078,1.45,36.92,14,13,1,0,4,252.47,1,1,0.6122
22,0.433,2.52,27.76,6,18,1,0,4,245.23,1,1,0.6051
9,0.2383,8.94,40.73,7,12,1,1,3,237.69,0,1,0.6023
29,0.7242,18.92,30.46,9,2,1,0,3,268.59,1,1,0.6279
6,0.2775,14.71,32.57,1,3,0,0,4,168.46,0,1,0.6698
14,0.1498,2.67,31.7,9,0,1,0,4,210.53,0,1,0.6287
34,0.5695,17.08,22.98,14,21,2,0,0,310.57,1,2,0.6688
49,0.6059,14.91,32.57,4,0,0,0,0,270.52,1,1,0.6298
9,0.8411,12.61,7.79,10,10,0,0,2,221.51,0,1,0.618
37,0.5904,16.59,39.39,7,15,0,1,6,344.05,1,2,0.7014
5,0.3937,8.68,36.11,10,3,0,0,2,261.24,1,1,0.6207
22,0.7826,5.21,14.81,7,6,0,0,3,260.29,1,1,0.6198
36,0.5592,10.73,35.72,14,11,1,0,1,313.06,1,2,0.6712
15,0.1674,11.43,5.51,4,5,0,0,0,161.43,0,1,0.6766
25,0.581,11.23,13.69,7,23,0,1,2,265.23,1,1,0.6246
30,0.8718,11.74,7.61,13,19,2,0,6,344.56,1,2,0.7019
29,0.4369,19.03,36.21,5,8,1,0,6,221.17,0,1,0.6184
26,0.3519,18.14,35.23,14,7,0,0,0,258.33,1,1,0.6179
31,0.2219,17.64,37.55,14,13,0,0,0,269.79,1,1,0.629
17,0.2287,16.23,5.18,4,14,1,0,5,147.6,0,0,0.6901
37,0.4679,18.93,25.05,12,20,1,0,1,249.17,1,1,0.6089
38,0.6063,2.87,33.19,13,21,0,0,0,344.72,1,2,0.7021
45,0.1685,6.04,11.22,10,4,2,1,5,389.41,1,2,0.7457
39,0.8986,10.41,30.99,3,14,1,1,6,339.9,1,2,0.6974
5,0.7419,17.08,8.36,4,5,2,0,1,216.89,0,1,0.6225
25,0.5986,10.6,12.25,11,0,0,1,6,322.23,1,2,0.6802
10,0.8042,15.21,24.03,3,19,0,0,5,215.27,0,1,0.6241
32,0.1682,3.64,31.14,0,8,0,0,6,231.05,0,1,0.6087
21,0.5053,5.8,10.83,2,3,0,0,5,248.07,1,1,0.6079
9,0.6356,14.9,12.41,7,1,0,0,1,220.04,0,1,0.6195
35,0.8044,4.13,13.18,6,5,0,0,0,310.85,1,2,0.6691
9,0.7659,7.68,14.55,11,1,1,0,0,263.54,1,1,0.623
42,0.3355,6.03,14.06,14,2,0,0,2,325.01,1,2,0.6829
7,0.8997,7.65,20.81,6,6,0,0,0,236.97,0,1,0.603
27,0.2057,14.46,31.15,10,19,2,0,6,281.99,1,1,0.6409
41,0.8439,7.99,22.52,2,16,0,0,0,282.36,1,1,0.6413
41,0.9253,11.55,36.04,8,8,1,0,0,319.84,1,2,0.6778
14,0.2506,2.9,33.77,14,21,1,0,2,256.61,1,1,0.6162
14,0.7138,16.3,10.06,5,8,2,0,1,207.36,0,1,0.6318
23,0.1342,8.03,6.95,7,18,2,0,2,209.92,0,1,0.6293
21,0.4446,13.32,40.12,7,4,1,1,6,314.47,1,2,0.6726
25,0.5388,14.78,8.19,2,5,2,0,6,268.78,1,1,0.6281
18,0.5935,4.98,10.93,3,17,1,0,0,189.76,0,1,0.649
13,0.8955,17.81,5.89,13,0,1,0,4,222.98,0,1,0.6166
5,0.6714,12.71,30.13,5,16,0,0,0,211.81,0,1,0.6275
49,0.5091,9.15,28.29,1,13,1,0,2,250.96,1,1,0.6107
